21.14.B.jpg; A man is holding a cell phone with his right hand. His left arm is partially visible.  The man is wearing black gloves. The man's face is not visible. He is standing in a blue area. let's find out which rich household he's from. is above the man's head.  we should at least take care of his funeral. is below the man's hand. The man has a serious expression as he is using his cell phone.  This is a serious scene and it seems as though the man is attempting to find information about the person he is talking about. 
21.9.B.jpg; The image is of a blue sky with two figures standing on a rock in the distance. They are standing next to a large grey rock.  They have on white clothing, and the figure in the back appears to have a sword. There is a white and grey object floating in the sky. A large blue and grey object takes up the majority of the left side of the image. There are a few text bubbles visible. One says "the thing that woke due to the blast..." and another says "that's a problem." The setting looks like it might be a cave. The picture conveys worry and fear.  that's a problem.  above the figures.  the thing that woke due to the blast...  above the figures. 
21.0.A.jpg; There is text on the top of the picture. t... the entrance! above the center of the image. The setting looks like a dark cave. There is fog and ice at the bottom of the image. There are dark gray rock formations in the distance. The rock formations look like they are layered on top of one another. The picture conveys a feeling of mystery and wonder. 
21.20.B.jpg; A man with long white hair is sitting in a throne. He is wearing a robe. Another man is visible in the image. He is standing in the front of the throne. He is obscured, but his face is smiling in the foreground. The man in the throne appears to be distressed.  The scene is dark and ominous. another.. above the man in the throne. 
21.0.B.jpg; A man with black hair is visible in the image. He has a serious look on his face. He is wearing a blue jacket with a dark gray collar. The man is standing in front of a blue background with some small golden dots. The picture conveys a feeling of seriousness and determination. 
21.9.C.jpg; The image is of a large spider with eight legs. It is a dark blue color and has red eyes. Its mouth is open, and it looks like it is about to attack. The spider is in the center of the image, and there are lines that appear to be webs around it. The image is dark and scary. The picture conveys fear and anxiety. 
21.15.A.jpg; Three characters are visible in this image. Two are men and one is a woman. The woman is standing and looking to the right. She has black hair and is wearing a green robe. She has a serious expression on her face. The man on the right is sitting down, wearing armor and a blue shirt. He is using his phone. The man on the left is standing and looking at the man on the right. He has dark hair and is wearing a brown shirt. He has a serious expression. The men are in a dark-colored area. since the wall caused quite a stir, is above the woman's head. shouldn't the boss be quite angry right now? is above the man on the right. This is a tense scene where the characters are having a serious conversation. 
21.6.A.jpg; A man with brown hair is visible in the image. He has a wide open mouth and is wearing a white and gold suit. The man looks worried and concerned.  He is in a dark rocky setting. He is shouting and has an expression of panic. The image gives off a feeling of urgency and danger. what do we do?! above the man's head. the entrance... ! below the man's body. 
21.10.A.jpg; The image shows a man in a blue jacket, he is looking off to the right.  The man is standing in a cave with blue and white rock formations. The rock formations look like they are moving. The picture conveys a sense of urgency and danger. 
21.21.A.1.jpg; A large shadowy figure with a cracked, blue and gray surface is visible in the picture. A text with the text level? is in the bottom right. The scene is dark and ominous. 
21.6.B.jpg; A man with brown hair is visible in the image. He has a frown on his face and is clenching his fist. He is wearing a white and orange suit and is standing on the right. A man with black hair is visible in the image. He has a concerned expression and is wearing a blue jacket and black shirt. He is carrying a backpack and is standing on the left. The men are in a dark blue setting. The man with brown hair is shouting at the man with black hair. The image gives off a feeling of anger and betrayal. these sons of bitches tried to kill us!! above the man's head. they're trying to kill us both just because of mana crystals! below the man's body. 
21.15.B.jpg; Two characters are visible in the picture. One is a man and the other is a woman. The man is standing and wearing armor and is holding a sword. His face is not visible. The woman is standing with her back to the viewer and is wearing a green robe. She has black hair and a serious expression on her face.  The man is holding a sword in his right hand and a shield in his left hand. He is talking to the woman. gyu-hwan, is above the man's head. do you have the confidence to beat that monster on your own? is above the woman's head. impossible. is below the woman's head. This is a very serious scene and the man appears to be challenging the woman. 
21.11.A.jpg; The image is of a man in a blue jacket and black shirt. He has black hair. He looks to the upper right corner of the image. The man has a determined look on his face. The image is set against a blue sky with some white flecks in it. The man looks confident and determined. The image conveys a sense of confidence and power. a c-rank dungeon boss! above the character. 
21.22.A.jpg; A man with short black hair is wearing a blue jacket. A second man is standing behind him to the right. He is wearing a light brown and orange jacket. The man with the blue jacket is walking towards the left. the scene is bright and energetic. what idiotic nonsense.. above the men. jin-ho, stay there. to the left of the man with the blue jacket. 
21.16.A.jpg; A man is visible in the picture. He is standing and wearing armor. He has dark hair and a serious expression on his face.  He is holding a phone in his right hand.  He is in a blue area. i don't have much confidence either. is above the man's head. a boss is a boss. is below the man's hand. This is a serious scene and the man is talking about his job. 
21.6.C.jpg; A man with black hair is visible in the image. He is wearing a blue jacket. A man with brown hair is visible in the image. He is wearing a white and orange suit. The men are in a dark blue rocky setting. The man with black hair is looking down with a sad expression. The image gives off a feeling of sadness and despair. i couldn't stop them anyway. above the man's head. because we were already caught in the trap that they created. below the man's body. if we tried something, they were ready to  below the man's body. 
21.22.B.jpg; A hand is shown in the image. It is covered in electricity. The scene is bright and dynamic. 
21.2.A.jpg; There is text at the top of the picture. 21 above the center of the image. There is text in text in the middle of the image. lizards? above the center of the image. A young person with black hair is visible in the picture. They are wearing a jacket and a backpack. There is another person in the background to the right of the young person. The picture is set in a forest with a purple, brown, and yellow color scheme. The picture conveys a feeling of surprise and uncertainty. 
21.11.B.jpg; The image is of a blue glowing orb, it looks like an explosion. It is set against a blurry blue background. There are some metal pipes along the right side of the image. The picture conveys a sense of excitement and power. 
21.17.A.0.jpg; The picture shows a large spider with sharp legs. The spider appears to be in a dark area.  The spider is blue, black, and red. The spider appears to be attacking something. no matter how hard they try, two low-rank hunters cannot make it out alive.  is above the spider. The spider appears to be powerful and dangerous and it is conveying a feeling of doom.  
21.22.C.jpg; A man with black hair is wearing a blue jacket. He is smiling. The scene is bright and energetic. that's mine. above the man. 
21.7.A.jpg; A man with black hair is visible in the image. He has a serious expression and his eyes are closed. He is wearing a black shirt and is standing on the left. A man with black hair and a mask is visible in the image. He has a stern expression and is wearing a blue and silver suit. He is holding a sword and is standing in the middle. A man with brown hair is visible in the image. He has a scared expression and is wearing a white and orange suit. He is standing on the right. The men are in a blue setting. The man with brown hair is talking to the men with black hair. The image gives off a feeling of anxiety and fear.  were ready to strike us down! above the man's head. i... i think it's better to leave together... above the man's head. 
21.3.A.jpg; A person with black hair is visible in the image. They are wearing a brown jacket and a backpack. There is a man with black hair and a dark jacket in the background to the right of the person.  The man has a serious look on his face. There is text in two texts in the image. as it's a pretty dangerous job, accidents inside the dungeon are common. to the left of the image. and even if a crime occurred, it's hard to prove, so they are commonplace as well. to the right of the image. The picture is set in a dark, mysterious location. The picture conveys a feeling of seriousness and concern. 
21.12.A.jpg; The image is of two men in a cave, one is facing down and the other has his back turned. Both men have black hair and are wearing grey clothes. The man facing down has his hand out as if trying to catch something. The other man is holding a sword. There is a blue body of water in the cave.  The picture conveys a sense of urgency and fear.  if we just killed them back there...  above the character.  hwang, is there a need to do it this way?  above the character. 
21.17.A.1.jpg; The picture shows two characters and a large spider. The spider is black with red eyes and it is attacking. The two characters are standing in a cave. One character is wearing armor and is holding a sword and shield. He is looking at the spider. The other character is wearing a suit and he has a serious expression on his face. He is looking at the spider. The spider is in the foreground of the picture. The cave is in the background of the picture. The spider appears to be powerful and dangerous. The scene conveys a feeling of fear and danger. 
21.23.A.jpg; A hand holding a glowing blue sword is visible in the image. The hand is wearing a blue jacket. The scene is bright and energetic. 
21.7.B.jpg; A man with brown hair and a beard is visible in the image. He has a surprised expression and is wearing a gray shirt and black pants. He is standing in the middle. A woman with brown hair is visible in the image. She has a concerned expression and is wearing a green shirt. She is standing on the left. The men are in a blue setting. The man with brown hair is looking at the woman with brown hair. The image gives off a feeling of confusion and curiosity. it's great that everyone was taken care of cleanly. thank you. above the man's head. but it would be good if you didn't pay attention to small things that much. above the man's head. huh? above the man's head. so that's what he meant. below the man's body. 
21.12.B.jpg; The image is of a man's face, his hair is black and his eyes are closed. He has a beard. He looks like he is angry and is yelling. The man is in a purple and blue colored cave. The picture conveys a sense of frustration and anger. idiot, if we fought there and the spider woke up, how would we mine and move the mana crystals?  above the character. 
21.3.B.jpg; A person with black hair is visible in the image. They are wearing a dark jacket with brown at the bottom of the jacket. They are wearing gray pants. The person is facing away from the camera. There is text in two texts in the image. there is no such thing as a cctv that can be viewed from outside, so who would stop the hunters? to the left of the image. nobody can stop them. to the right of the image. The picture is set in a dark and mysterious location. The picture conveys a feeling of power and control. 
21.23.B.jpg;  A man with short black hair is wearing a blue jacket. Another man with short brown hair is wearing a light brown and orange jacket. A large, scary creature with many red eyes is standing between the men. The scene is dark and tense. w-wait, hyeung! above the man in the blue jacket. w-what are you trying to do? above the man in the light brown and orange jacket. kill it. below the man in the blue jacket. 
21.18.A.jpg; Two characters are visible in the picture. One is a man and the other is a man. Both men have serious expressions on their faces. The man on the left is wearing armor and holding a sword and shield. He has brown hair. The man on the right has black hair and is wearing a blue jacket. The man on the left is yelling and giving instructions to the man on the right.  g-get behind me. is above the man on the left's head. i-i'll think of something... is above the man on the right's head. The men are in a blue area. This is a very serious scene where the man on the left is giving urgent instructions to the man on the right. 
21.8.A.jpg; Two bags with tools sticking out of them are visible in the image. The bags are laying on the ground in a dark blue setting. The image gives off a feeling of abandonment and neglect. 
21.4.A.jpg; A young person with black hair is visible in the image. They are wearing a brown jacket with a gray backpack. There is text to the right of the young person. the weaker you are, the faster you get thrown away, but if you're strong, people will seek that strength. to the right of the image. The picture is set in a dark and mysterious location. The picture conveys a feeling of determination and confidence. 
21.12.C.jpg; The image is of two men. The man on the left has black hair and is wearing a blue jacket, his face is not visible. He is in a blue and purple cave. The man on the right is in the shadows and is only visible from the waist up. He has a scary look on his face and red eyes. The image conveys a sense of fear and uncertainty. with the world's weakest e-rank hunter, above the characters. and a d-rank hunter with absolutely no raid experience it's impossible for them to beat the dungeon boss, no matter how hard they try. above the characters. 
21.23.C.jpg; A man with short brown hair is wearing a light brown and orange jacket. He is looking to the left. The scene is bright and energetic. you're going to kill that thing? above the man. he's crazy!! above the man. 
21.18.B.jpg; The picture is a close up of a spider's face.  The spider has red eyes and a mouth full of teeth. The spider is black and red. many eyes. is above the spider's face. hideous mouth. is below the spider's mouth. The spider's face is scary and the scene conveys a feeling of fear. 
21.8.B.jpg; A man with black hair is visible in the image. He has a serious expression and is wearing a blue jacket. He is standing on the left. A man with black hair is visible in the image. He has a sly smile on his face and is wearing a green shirt. He is standing on the right. The men are in a red setting. The man with black hair in the blue jacket is thinking about something. The image gives off a feeling of suspicion and curiosity. did he say he was jo gyu-hwan? above the man's head. the c-rank magician with the light. above the man's head. 
21.4.B.jpg; There is text at the top of the image. if they say you're useless or you get in the way... above the center of the image. A hand is visible in the picture. It is holding the end of a tail. There is a silhouette of a lizard in the center of the image. There is another text at the bottom of the image. like a lizard leaving its tail, you get cut away. below the center of the image. The picture is set in a yellow and orange background. The picture conveys a feeling of determination and strength. 
21.19.A.jpg; The picture shows a close up of a spider's leg. The leg is very large and the spider is black. The spider is in a blue area. enormous size. is above the spider's leg. long legs. is below the spider's leg. The picture conveys a feeling of danger and fear. 
21.24.A.jpg; A large creature with many legs is shown in the image. The creature is moving toward the left. A man with black hair is wearing a blue jacket. Another man with short brown hair is wearing a light brown and orange jacket. The scene is bright and energetic. if you plan to beat a c-rank boss on your own it's impossible unless you're in the elite of b or c-rank! above the man in the blue jacket. then how are you going to..! above the man in the light brown and orange jacket. 
