41.3.A.0.jpg; यदि अन्य शिकारी पहले पहुंच गए, तो हमारा लाभ कम हो जाएगा। आदमी ने सोचा, उसकी आंखें आश्चर्य से बड़ी हो गईं क्योंकि वह घूमते हुए भंवर को देख रहा था।
41.3.A.1.jpg; वह अंधेरे कमरे में खड़ा था, उसके नीचे पैटर्न वाला फर्श ठंडा और अडिग था। भंवर, नीले और बैंगनी ऊर्जा का एक घूमता हुआ द्रव्यमान, ऊपरी दाहिने कोने में स्पंदित था, जो अवसर और खतरे दोनों का एक संकेत था।
41.4.A.0.jpg; मुझे पता था! ऐसा कोई तरीका नहीं है कि यह अंत हो! आदमी ने कहा, उसका उत्साह तब और बढ़ गया जब उसने भंवर के ऊपर एक उज्ज्वल आयत में दिखाई देने वाले शब्दों को पढ़ा नौकरी परिवर्तन की खोज शुरू होगी। 
41.4.A.1.jpg; उस आदमी की मुस्कान बड़ी थी, उसका आत्मविश्वास चमक रहा था जब वह दाईं ओर देख रहा था। नीली पृष्ठभूमि वाला अंधेरा कमरा आगामी चुनौती की प्रत्याशा से धड़क रहा था।
41.5.A.0.jpg; आप जितने अधिक समय तक टिके रहेंगे, उतने अधिक अंक आप एकत्र कर सकेंगे, जिससे आपको उच्च-स्तरीय नौकरी मिलेगी। ये शब्द एक काले रंग के आयत में दिखाई दिए, जिसमें एक टाइमर था जो खोज के शुरू होने से पहले सेकंडों की गिनती कर रहा था। 
41.5.A.1.jpg; अंक?! उसने आश्चर्य से कहा, उसके चेहरे पर मुस्कान आ गई। जितना अधिक समय तक मैं टिकूंगा?! आदमी की आँखें चौड़ी हो गई थीं क्योंकि वह पाठ को घूर रहा था, उसके सामने संभावनाएँ खुल रही थीं। छवि के निचले भाग में नीले रंग की पृष्ठभूमि के साथ एक काला आयत दिखाई दिया, जिसमें [शुभकामनाएँ.] और [00:00:01] प्रदर्शित किया गया था। 
41.6.A.0.jpg; जैसे-जैसे सेकंड बीतते गए, स्थिति की गंभीरता बढ़ती गई, काले आयत पर टाइमर पर 00:00:02 दिखाई देने लगा। स्क्रीन पर एक बैंगनी बिजली चमकी, जो उस शक्ति और खतरे का प्रतीक थी जो प्रतीक्षा कर रहा था। 
41.6.A.1.jpg; एक तीव्र गति से, एक काला बूट सतह पर उतरा, और उसमें से चमकती हुई बैंगनी बिजली ऊर्जा का एक चमकदार प्रदर्शन कर रही थी।  
41.7.A.0.jpg;  वह आदमी अंधेरे कमरे में खड़ा था, उसका चेहरा दृढ़ था, दीवारों पर चमकती बैंगनी बिजली उसके दृढ़ चेहरे को रोशन कर रही थी।
41.7.A.1.jpg; दो आकृतियाँ भूमि पर पराजित अवस्था में पड़ी थीं, उनके कवच क्षतिग्रस्त और खरोंचयुक्त थे, तथा बैंगनी बिजली उनके चारों ओर अशुभ छायाएं डाल रही थी। 
